ID,VAPID,LandmkName,Address,City,State,Zip,Phone,URL,X,Y,LOC,LastCheck,PlaceType,SrcTyp,Src,FIPScode,FIPSname
6261,99999,Picketts Harbor Natural Area Preserve,Picketts Harbor Dr,Northampton County,VA,23310,(804)786-6124,https://www.dcr.virginia.gov/,-76.00430763,37.19442187,RAW_LAND,2023/11/16 00:00:00+00,Natural Area Preserve Points,DGS COVA Owned,DGS-DCR,51131,Northampton County
6262,5.1167E+13,Pinnacle Natural Area Preserve,891 / State Park Rd,Russell County,VA,24226,(804)786-6124,https://www.dcr.virginia.gov/,-82.05487788,36.95355036,AP,2023/11/16 00:00:00+00,Natural Area Preserve Points,DGS COVA Owned,DGS-DCR,51167,Russell County
6263,5.1041E+13,Pocahontas State Park,10301 State Park Rd,Chesterfield County,VA,23832,(804)786-6124,https://www.dcr.virginia.gov/,-77.57548847,37.37049468,AP,2023/11/16 00:00:00+00,State Park Points,DGS COVA Owned,DGS-DCR,51041,Chesterfield County
6264,99999,Poor Mountain Natural Area Preserve,Rte 694 Twelve Oclock Knob Rd,Roanoke County,VA,24018,(804)786-6124,https://www.dcr.virginia.gov/,-80.08955913,37.22883833,RAW_LAND,2023/11/16 00:00:00+00,Natural Area Preserve Points,DGS COVA Owned,DGS-DCR,51161,Roanoke County
6265,5.1145E+13,Powhatan State Park,4616 Powhatan State Park Rd,Powhatan County,VA,23014,(804)786-6124,https://www.dcr.virginia.gov/,-77.9239415,37.66745258,AP,2023/11/16 00:00:00+00,State Park Points,DGS COVA Owned,DGS-DCR,51145,Powhatan County
6266,99999,Rakes State Park,Off S Side Rte 823 Pratt Rd,Henry County,VA,24112,(804)786-6124,https://www.dcr.virginia.gov/,-80.00660884,36.56134541,RAW_LAND,2023/11/16 00:00:00+00,State Park Points,DGS COVA Owned,DGS-DCR,51089,Henry County
6267,99999,Redrock Mountain Natural Area Preserve,Rte 634,Saltville,VA,24370,(804)786-6124,https://www.dcr.virginia.gov/,-81.81528063,36.9240732,RAW_LAND,2023/11/16 00:00:00+00,Natural Area Preserve Points,DGS COVA Owned,DGS-DCR,51173,Smyth County
6268,5.1103E+13,DCR Misc Land Ruble House Creekside Dr Lancaster Co,168 Creekside Dr,Lancaster,VA,22503,(804)786-6124,https://www.dcr.virginia.gov/,-76.59485728,37.78737215,AP,2023/11/16 00:00:00+00,COVA Facility Points,DGS COVA Owned,DGS-DCR,51103,Lancaster County
6269,5.1007E+13,Sailor's Creek Battlefield State Park,6541 Saylers Creek Rd,Rice,VA,23966,(804)786-6124,https://www.dcr.virginia.gov/,-78.2284047,37.29809396,AP,2023/11/16 00:00:00+00,State Park Points,DGS COVA Owned,DGS-DCR,51007,Amelia County
6270,99999,Savage Neck Dunes Natural Area Preserve,Savage Neck Rd,Cape Charles,VA,23310,(804)786-6124,https://www.dcr.virginia.gov/,-76.00461677,37.32716213,RAW_LAND,2023/11/16 00:00:00+00,Natural Area Preserve Points,DGS COVA Owned,DGS-DCR,51131,Northampton County
6271,5.1171E+13,Seven Bends State Park,2111 S Hollingsworth Rd / Rtes 609 And 667,Woodstock,VA,22664,(804)786-6124,https://www.dcr.virginia.gov/,-78.49107368,38.85520934,AP,2023/11/16 00:00:00+00,State Park Points,DGS COVA Owned,DGS-DCR,51171,Shenandoah County
6272,5.1197E+13,Shot Tower State Park,283 Pauley Flatwood Rd / Rte 608,Austinville,VA,24312,(804)786-6124,https://www.dcr.virginia.gov/,-80.87029423,36.870196,AP,2023/11/16 00:00:00+00,State Park Points,DGS COVA Owned,DGS-DCR,51197,Wythe County
6273,5.1061E+13,Sky Meadows State Park,11012 Edmonds Ln,Delaplane,VA,20144,(804)786-6124,https://www.dcr.virginia.gov/,-77.9657116,38.99114671,AP,2023/11/16 00:00:00+00,State Park Points,DGS COVA Owned,DGS-DCR,51061,Fauquier County
6274,5.1019E+13,Smith Mountain Lake State Park,1235 State Park Rd,Huddleston,VA,24104,(804)786-6124,https://www.dcr.virginia.gov/,-79.59251826,37.09161643,AP,2023/11/16 00:00:00+00,State Park Points,DGS COVA Owned,DGS-DCR,51019,Bedford County
6275,99999,South Quay Sandhills Natural Area Preserve,Quay Rd,Suffolk,VA,23851,(804)786-6124,https://www.dcr.virginia.gov/,-76.90135856,36.60038827,RAW_LAND,2023/11/16 00:00:00+00,Natural Area Preserve Points,DGS COVA Owned,DGS-DCR,51800,Suffolk City
6276,99999,Staunton River Battlefield State Park,Black Walnut Rd / 1035 Fort Hill Trl,Scottsburg,VA,24589,(804)786-6124,https://www.dcr.virginia.gov/,-78.70619466,36.88377104,AP_NON_EXT,2023/11/16 00:00:00+00,State Park Points,DGS COVA Owned,DGS-DCR,51083,Halifax County
6277,5.1083E+13,Staunton River State Park,1170 Staunton Trl,Scottsburg,VA,24589,(804)786-6124,https://www.dcr.virginia.gov/,-78.66862139,36.70003519,AP,2023/11/16 00:00:00+00,State Park Points,DGS COVA Owned,DGS-DCR,51083,Halifax County
6278,5.1195E+13,Southwest Virginia Museum State Park,10 W 1st St N / E 1St St N,Big Stone Gap,VA,24219-0742,(804)786-6124,https://www.dcr.virginia.gov/,-82.78010233,36.86364099,AP,2023/11/16 00:00:00+00,State Park Points,DGS COVA Owned,DGS-DCR,51195,Wise County
6279,5.1107E+13,Sweet Run State Park,11661 Harpers Ferry Rd / Rt 686 Sawmill Lane,Loudon County,VA,20132,(804)786-6124,https://www.dcr.virginia.gov/,-77.7254288,39.29405508,AP,2023/11/16 00:00:00+00,State Park Points,DGS COVA Owned,DGS-DCR,51107,Loudoun County
6280,99999,DCR Misc Land Tabb Monument,Rte 609,Amelia,VA,23002,(804)786-6124,https://www.dcr.virginia.gov/,-77.95677803,37.43305639,RAW_LAND,2023/11/16 00:00:00+00,COVA Facility Points,DGS COVA Owned,DGS-DCR,51007,Amelia County
6281,99999,The Cedars Natural Area Preserve,Flanary Bridge Rd,Lee County,VA,24263,(804)786-6124,https://www.dcr.virginia.gov/,-83.1599926,36.67433728,RAW_LAND,2023/11/16 00:00:00+00,Natural Area Preserve Points,DGS COVA Owned,DGS-DCR,51105,Lee County
6282,5.1147E+13,Twin Lakes State Park,788 Twin Lakes Rd,Prince Edward County,VA,23942,(804)786-6124,https://www.dcr.virginia.gov/,-78.27865218,37.17559848,AP,2023/11/16 00:00:00+00,State Park Points,DGS COVA Owned,DGS-DCR,51147,Prince Edward County
6283,99999,Unthanks Cave Natural Area Preserve,Beech Grove Rd,Jonesville,VA,24263,(804)786-6124,https://www.dcr.virginia.gov/,-83.22679603,36.61434808,RAW_LAND,2023/11/16 00:00:00+00,Natural Area Preserve Points,DGS COVA Owned,DGS-DCR,51105,Lee County
6284,5.1193E+13,Westmoreland State Park,145 Cliff Rd / 1650 State Park Rd,Montross,VA,22520-9717,(804)786-6124,https://www.dcr.virginia.gov/,-76.86393083,38.1702017,AP,2023/11/16 00:00:00+00,State Park Points,DGS COVA Owned,DGS-DCR,51193,Westmoreland County
6285,5.1179E+13,Widewater State Park,Rte 658 Brent Point Rd,Stafford County,VA,22554,(804)786-6124,https://www.dcr.virginia.gov/,-77.32558354,38.40812219,AP,2023/11/16 00:00:00+00,State Park Points,DGS COVA Owned,DGS-DCR,51179,Stafford County
6286,5.1105E+13,Wilderness Road State Park,8051 Wilderness Rd,Ewing,VA,24248,(804)786-6124,https://www.dcr.virginia.gov/,-83.5245081,36.63044409,AP,2023/11/16 00:00:00+00,State Park Points,DGS COVA Owned,DGS-DCR,51105,Lee County
6287,99999,William B Trower Bayshore Natural Area Preserve,28288 Notting Ridge Ln,Cape Charles,VA,23310,(804)786-6124,https://www.dcr.virginia.gov/,-76.00503788,37.19477847,RAW_LAND,2023/11/16 00:00:00+00,Natural Area Preserve Points,DGS COVA Owned,DGS-DCR,51131,Northampton County
6288,99999,Wreck And Bone Island Natural Area Preserve,Wreck And Bone Island Nap,Oyster,VA,23310,(804)786-6124,https://www.dcr.virginia.gov/,-75.80041282,37.26289149,RAW_LAND,2023/11/16 00:00:00+00,Natural Area Preserve Points,DGS COVA Owned,DGS-DCR,51131,Northampton County
6289,5.1095E+13,York River State Park,9801 York River Park Rd,Williamsburg,VA,23188-6807,(804)786-6124,https://www.dcr.virginia.gov/,-76.71356155,37.41464775,AP,2023/11/16 00:00:00+00,State Park Points,DGS COVA Owned,DGS-DCR,51095,James City County
6290,5.1085E+13,DWR Region 1 Warehouse,12104 Washington Hwy,Ashland,VA,23005-7658,(804) 367-1000,https://dwr.virginia.gov/,-77.46999363,37.73320471,AP,2023/11/16 00:00:00+00,COVA Facility Points,DGS COVA Leased,DGS-DWR,51085,Hanover County
6291,5.1001E+13,DWR Office Belle Haven,15237 Arthurs Ct,Belle Haven,VA,23306-1434,(804) 367-1000,https://dwr.virginia.gov/,-75.81399937,37.54669582,AP,2023/11/16 00:00:00+00,COVA Facility Points,DGS COVA Leased,DGS-DWR,51001,Accomack County
6292,5.1001E+13,DWR Boat Storage And Fenced Lot,15241 / 15237 Arthurs Ct,Belle Haven,VA,23306-1434,(804) 367-1000,https://dwr.virginia.gov/,-75.81358759,37.54687486,AP,2023/11/16 00:00:00+00,COVA Facility Points,DGS COVA Leased,DGS-DWR,51001,Accomack County
6293,5.1121E+13,DWR Office Blacksburg Fisheries,2206 S Main St,Blacksburg,VA,24060-6733,(804) 367-1000,https://dwr.virginia.gov/,-80.40051938,37.20203205,AP,2023/11/16 00:00:00+00,COVA Facility Points,DGS COVA Leased,DGS-DWR,51121,Montgomery County
6294,5.1147E+13,DWR Region 2 Office Farmville,107 Foxwood Dr,Farmville,VA,23901-8913,(804) 367-1000,https://dwr.virginia.gov/,-78.42336372,37.25391334,AP,2023/11/16 00:00:00+00,COVA Facility Points,DGS COVA Leased,DGS-DWR,51147,Prince Edward County
6295,5.1019E+13,DWR Region 2 Office Lynchburg,1132 Thomas Jefferson Rd,Forest,VA,24551-2269,(804) 367-1000,https://dwr.virginia.gov/,-79.28576899,37.36308095,AP,2023/11/16 00:00:00+00,COVA Facility Points,DGS COVA Leased,DGS-DWR,51019,Bedford County
6296,5.163E+13,DWR Region 4 Office,1320 Belman Rd,Fredericksburg,VA,22401-7077,(804) 367-1000,https://dwr.virginia.gov/,-77.46406581,38.28357539,AP,2023/11/16 00:00:00+00,COVA Facility Points,DGS COVA Leased,DGS-DWR,51630,Fredericksburg City
6297,5.1015E+13,DWR Region 4 Office And Warehouse,517 Lee Hwy,Verona,VA,24482-2502,(804) 367-1000,https://dwr.virginia.gov/,-79.00518982,38.20444801,AP,2023/11/16 00:00:00+00,COVA Facility Points,DGS COVA Leased,DGS-DWR,51015,Augusta County
6298,5.1191E+13,Holston South Fork River Avens Boat Access,22207 Parks Mill Rd / South Holston Lake,Abington,VA,24211,(804) 367-1000,https://dwr.virginia.gov/,-81.9604224,36.63521413,AP,2023/11/16 00:00:00+00,DWR Boating Access & Ramps,DGS COVA Leased,DGS-DWR,51191,Washington County
6299,5.1009E+13,Mill Creek Reservoir Boat Ramp,238 Mill Creek Lake Rd / 181 State Route 619,Amherst,VA,24521,(804) 367-1000,https://dwr.virginia.gov/,-79.08191889,37.66101196,AP,2023/11/16 00:00:00+00,DWR Boating Access & Ramps,DGS COVA Leased,DGS-DWR,51009,Amherst County
6300,5.1009E+13,Thrashers Lake Boat Ramp,223 / 721 Thrasher Lake Rd,Amherst,VA,24521,(804) 367-1000,https://dwr.virginia.gov/,-79.13590017,37.67085959,AP,2023/11/16 00:00:00+00,DWR Boating Access & Ramps,DGS COVA Leased,DGS-DWR,51009,Amherst County
6301,5.1009E+13,Stonehouse Lake Boat Ramp,385 / Stone House Lake Rd,Amherst,VA,24521,(804) 367-1000,https://dwr.virginia.gov/,-79.11947336,37.67326018,AP,2023/11/16 00:00:00+00,DWR Boating Access & Ramps,DGS COVA Leased,DGS-DWR,51009,Amherst County
6302,5.1085E+13,South Anna River Ashland Boat Access,13151 W Patrick Henry Rd / W Patrick Henry Road,Ashland,VA,23005,(804) 367-1000,https://dwr.virginia.gov/,-77.55018278,37.79669387,AP,2023/11/16 00:00:00+00,DWR Boating Access & Ramps,DGS COVA Leased,DGS-DWR,51085,Hanover County
6303,5.1009E+13,James River Boat Access Snowden,Appalachian Trail,Big Island,VA,24526,(804) 367-1000,https://dwr.virginia.gov/,-79.38941938,37.59695895,AP,2023/11/16 00:00:00+00,DWR Boating Access & Ramps,DGS COVA Leased,DGS-DWR,51009,Amherst County
6304,5.1031E+13,Roanoke River Brookneal Boat Ramp,1230 Radio Rd,Brookneal,VA,24528,(804) 367-1000,https://dwr.virginia.gov/,-78.94370948,37.0385635,AP,2023/11/16 00:00:00+00,DWR Boating Access & Ramps,DGS COVA Leased,DGS-DWR,51031,Campbell County
6305,99999,Roanoke River Clarkton Bridge Boat Ramp,Clarkton Bridge Rd,Brookneal,VA,24528,(804) 367-1000,https://dwr.virginia.gov/,-78.89675576,36.97809042,RAW_LAND,2023/11/16 00:00:00+00,DWR Boating Access & Ramps,DGS COVA Leased,DGS-DWR,51037,Charlotte County
6306,5.1023E+13,James River Buchanan Boat Ramp,523-709 Lowe St,Buchanan,VA,24066,(804) 367-1000,https://dwr.virginia.gov/,-79.67934949,37.53002013,AP,2023/11/16 00:00:00+00,DWR Boating Access & Ramps,DGS COVA Leased,DGS-DWR,51023,Botetourt County
6307,5.1023E+13,Springwood Boat Ramp,205 Thrasher Rd / 9323 Springwood Rd,Buchanan,VA,24066,(804) 367-1000,https://dwr.virginia.gov/,-79.74270492,37.54785432,AP,2023/11/16 00:00:00+00,DWR Boating Access & Ramps,DGS COVA Leased,DGS-DWR,51023,Botetourt County
6308,5.1035E+13,Lovills Creek Boat Access,R 981 Epworth Rd / Unnamed Road,Cana,VA,24317,(804) 367-1000,https://dwr.virginia.gov/,-80.6430568,36.57988469,AP,2023/11/16 00:00:00+00,DWR Boating Access & Ramps,DGS COVA Leased,DGS-DWR,51035,Carroll County
6309,5.1131E+13,Oyster Slip Boat Access Cape Charles,21209 Crumb Hill Rd / 6398 Ocean View Lane,Cape Charles,VA,23310,(804) 367-1000,https://dwr.virginia.gov/,-75.92351179,37.28902507,AP,2023/11/16 00:00:00+00,DWR Boating Access & Ramps,DGS COVA Leased,DGS-DWR,51131,Northampton County
6310,99999,Cape Charles Boat Ramp Northampton,T-1108 Marina Rd,Cape Charles,VA,23310,(804) 367-1000,https://dwr.virginia.gov/,-76.01657441,37.26484169,RAW_LAND,2023/11/16 00:00:00+00,DWR Boating Access & Ramps,DGS COVA Leased,DGS-DWR,51131,Northampton County
6311,5.1093E+13,Jones Creek Boat Ramp,21161 / 21205 Boundary Rd,Carrollton,VA,23314,(804) 367-1000,https://dwr.virginia.gov/,-76.56260404,36.97469253,AP,2023/11/16 00:00:00+00,DWR Boating Access & Ramps,DGS COVA Leased,DGS-DWR,51093,Isle of Wight County
6312,99999,Elizabeth River Boat Ramp,103 Poindexter St,Chesapeake,VA,23324,(804) 367-1000,https://dwr.virginia.gov/,-76.28557668,36.80918386,RAW_LAND,2023/11/16 00:00:00+00,DWR Boating Access & Ramps,DGS COVA Leased,DGS-DWR,51550,Chesapeake City
6313,5.1115E+13,Put In Creek Town Point Boat Ramp,501 Town Point Lndg / Town Point Landing,Chesapeake,VA,23109,(804) 367-1000,https://dwr.virginia.gov/,-76.33730834,37.41548452,AP,2023/11/16 00:00:00+00,DWR Boating Access & Ramps,DGS COVA Leased,DGS-DWR,51115,Mathews County
6314,99999,Jackson River Lancaster Clifton Forge Boat Access,Dabney Drive,Clifton Forge,VA,24422,(804) 367-1000,https://dwr.virginia.gov/,-79.82429432,37.81383611,RAW_LAND,2023/11/16 00:00:00+00,DWR Boating Access & Ramps,DGS COVA Leased,DGS-DWR,51005,Alleghany County
6315,99999,Swift Creek White Bank Park Boat Ramp,White Bank Rd,Colonial Heights,VA,23834,(804) 367-1000,https://dwr.virginia.gov/,-77.37793813,37.28436002,RAW_LAND,2023/11/16 00:00:00+00,DWR Boating Access & Ramps,DGS COVA Leased,DGS-DWR,51570,Colonial Heights City
6316,5.1031E+13,James River Joshua Falls Boat Ramp,2656 Mt Athos Rd / Slippery Branch,Concord,VA,24112,(804) 367-1000,https://dwr.virginia.gov/,-79.04016538,37.41909834,AP,2023/11/16 00:00:00+00,DWR Boating Access & Ramps,DGS COVA Leased,DGS-DWR,51031,Campbell County
6317,5.1175E+13,Nottoway River Careys Bridge Boat Ramp,18594 / 18264-18292 Carys Bridge Rd,Courtland,VA,23837,(804) 367-1000,https://dwr.virginia.gov/,-77.1662369,36.77044271,AP,2023/11/16 00:00:00+00,DWR Boating Access & Ramps,DGS COVA Leased,DGS-DWR,51175,Southampton County
6318,5.1175E+13,Nottoway River Hercules Boat Access,26556 / 26542 Shady Brook Trail,Courtland,VA,23837,(804) 367-1000,https://dwr.virginia.gov/,-77.00335045,36.65337346,AP,2023/11/16 00:00:00+00,DWR Boating Access & Ramps,DGS COVA Leased,DGS-DWR,51175,Southampton County
6319,99999,Rappahannock River Motts Run Boat Ramp,State Route 618,Courtland,VA,23837,(804) 367-1000,https://dwr.virginia.gov/,-77.54065391,38.31363062,RAW_LAND,2023/11/16 00:00:00+00,DWR Boating Access & Ramps,DGS COVA Leased,DGS-DWR,51177,Spotsylvania County
6320,99999,Slate River Boat Access,Slate River Forest Lane,Dillwyn,VA,23936,(804) 367-1000,https://dwr.virginia.gov/,-78.64254261,37.45815767,RAW_LAND,2023/11/16 00:00:00+00,DWR Boating Access & Ramps,DGS COVA Leased,DGS-DWR,51029,Buckingham County
6321,5.1155E+13,DWR Boat Storage Facility,5572 Utility Ln,Dublin,VA,24084,(804) 367-1000,https://dwr.virginia.gov/,-80.67443726,37.09343417,AP,2023/11/16 00:00:00+00,COVA Facility Points,DGS COVA Leased,DGS-DWR,51155,Pulaski County
6322,5.1155E+13,Claytor Lake Boat Access Dublin,Claytor Lake,Dublin,VA,24084,(804) 367-1000,https://dwr.virginia.gov/,-80.63073845,37.06215599,AP,2023/11/16 00:00:00+00,DWR Boating Access & Ramps,DGS COVA Leased,DGS-DWR,51155,Pulaski County
6323,5.1155E+13,Claytor Lake Boat Access Dublin,4555 / Bear Drive,Dubline,VA,24084,(804) 367-1000,https://dwr.virginia.gov/,-80.63073845,37.06215599,AP,2023/11/16 00:00:00+00,DWR Boating Access & Ramps,DGS COVA Leased,DGS-DWR,51155,Pulaski County
6324,99999,Shenandoah River South Fork Island Ford Boat Access,2156 Island Ford Road,Elkton,VA,22827,(804) 367-1000,https://dwr.virginia.gov/,-78.69565344,38.35447235,RAW_LAND,2023/11/16 00:00:00+00,DWR Boating Access & Ramps,DGS COVA Leased,DGS-DWR,51165,Rockingham County
6325,99999,Meherrin Park Boat Ramp,Meherrin Park Rd,Emporia,VA,23847,(804) 367-1000,https://dwr.virginia.gov/,-77.53268549,36.68177007,RAW_LAND,2023/11/16 00:00:00+00,DWR Boating Access & Ramps,DGS COVA Leased,DGS-DWR,51595,Emporia City
6326,99999,Emporia Boat Ramp,Parcel 27-33,Emporia,VA,00000,(804) 367-1000,https://dwr.virginia.gov/,-77.56055631,36.69877175,RAW_LAND,2023/11/16 00:00:00+00,DWR Boating Access & Ramps,DGS COVA Leased,DGS-DWR,51081,Greensville County
6327,5.1159E+13,Rappahannock River Simonson Landing Boat Ramp,2710 Simonson Rd / State Route 606,Farnham,VA,22460,(804) 367-1000,https://dwr.virginia.gov/,-76.63357147,37.80707675,AP,2023/11/16 00:00:00+00,DWR Boating Access & Ramps,DGS COVA Leased,DGS-DWR,51159,Richmond County
6328,5.162E+13,Blackwater River Boat Access,510 / 398 South Main Street,Franklin,VA,23851,(804) 367-1000,https://dwr.virginia.gov/,-76.91695236,36.67409008,AP,2023/11/16 00:00:00+00,DWR Boating Access & Ramps,DGS COVA Leased,DGS-DWR,51620,Franklin City
6329,5.1177E+13,Hunting Run Reservoir Boat Access,9701 Elys Ford Rd / Unnamed Road,Fredericksburg,VA,22407,(804) 367-1000,https://dwr.virginia.gov/,-77.65520094,38.3351006,AP,2023/11/16 00:00:00+00,DWR Boating Access & Ramps,DGS COVA Leased,DGS-DWR,51177,Spotsylvania County
6330,5.1077E+13,New River Boat Access Fries,W Main Street,Fries,VA,24330,(804) 367-1000,https://dwr.virginia.gov/,-80.9761094,36.71425222,AP,2023/11/16 00:00:00+00,DWR Boating Access & Ramps,DGS COVA Leased,DGS-DWR,51077,Grayson County
6331,5.1011E+13,James River Bent Creek Boat Access,12975 Oakville Rd / Richmond Hwy,Gladstone,VA,24553,(804) 367-1000,https://dwr.virginia.gov/,-78.82759082,37.5354563,AP,2023/11/16 00:00:00+00,DWR Boating Access & Ramps,DGS COVA Leased,DGS-DWR,51011,Appomattox County
6332,99999,Piankatank River Deep Point Boat Ramp,11815 Deep Point Ln,Gloucester,VA,23061,(804) 367-1000,https://dwr.virginia.gov/,-76.49561867,37.536042,RAW_LAND,2023/11/16 00:00:00+00,DWR Boating Access & Ramps,DGS COVA Leased,DGS-DWR,51073,Gloucester County
6333,99999,Ware House Boat Ramp,Ware House Rd / 719 State Route 621,Gloucester,VA,23061,(804) 367-1000,https://dwr.virginia.gov/,-76.48987978,37.40327572,RAW_LAND,2023/11/16 00:00:00+00,DWR Boating Access & Ramps,DGS COVA Leased,DGS-DWR,51073,Gloucester County
6334,99999,Porpoptank River Tanyard Boat Ramp,8783 Tanyard Landing Rd,Gloucester,VA,23061,(804) 367-1000,https://dwr.virginia.gov/,-76.66798784,37.45470667,RAW_LAND,2023/11/16 00:00:00+00,DWR Boating Access & Ramps,DGS COVA Leased,DGS-DWR,51073,Gloucester County
6335,99999,Gloucester County To DWR Gloucester Point Boat Ramp,Gloucester Point Boat Landing,Gloucester,VA,23062,(804) 367-1000,https://dwr.virginia.gov/,-76.50482304,37.24574647,RAW_LAND,2023/11/16 00:00:00+00,COVA Facility Points,DGS COVA Leased,DGS-DWR,51073,Gloucester County
6336,99999,York River Boat Access Gloucester Point,Greate Road,Gloucester,VA,23062,(804) 367-1000,https://dwr.virginia.gov/,-76.50482304,37.24574647,RAW_LAND,2023/11/16 00:00:00+00,DWR Boating Access & Ramps,DGS COVA Leased,DGS-DWR,51073,Gloucester County
6337,5.1077E+13,New River Riverside Boat Ramp,Riverside Landing,Grayson County,VA,24330,(804) 367-1000,https://dwr.virginia.gov/,-81.02224167,36.67281552,AP,2023/11/16 00:00:00+00,DWR Boating Access & Ramps,DGS COVA Leased,DGS-DWR,51077,Grayson County
6338,5.1143E+13,Roanoke River Dam #7 Leesville,3251 / Gallows Road,Gretna,VA,24557,(804) 367-1000,https://dwr.virginia.gov/,-79.40258463,37.09063636,AP,2023/11/16 00:00:00+00,DWR Boating Access & Ramps,DGS COVA Leased,DGS-DWR,51143,Pittsylvania County
6339,99999,South River Grottoes Landing Boat Access,2Oth Street,Grottoes,VA,24441,(804) 367-1000,https://dwr.virginia.gov/,-78.83397537,38.28465368,RAW_LAND,2023/11/16 00:00:00+00,DWR Boating Access & Ramps,DGS COVA Leased,DGS-DWR,51165,Rockingham County
6340,5.1165E+13,Shenandoah River South Fork Elkton Boat Access,15880 Old Spotswood Trl / Grottoes,Grottoes / Elkton,VA,24441,(804) 367-1000,https://dwr.virginia.gov/,-78.6347279,38.40865156,AP,2023/11/16 00:00:00+00,DWR Boating Access & Ramps,DGS COVA Leased,DGS-DWR,51165,Rockingham County
